Feature,Diameter(mm),Depth(mm),Radius(mm),Length(mm),Width(mm),Angle( ˚),Distance(mm),Tolerance(µm),SurfaceFinish(µm),MachiningOperation
7,0,69,0,76,55,0,0,11,0.114257242889,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,71,0,60,53,0,0,16,0.0107202626215115,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,80,0,59,60,0,0,15,0.126228662417255,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,69,0,65,50,0,0,7,0.232021152224759,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,74,0,73,74,0,0,12,0.05334550656354,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,78,0,50,51,0,0,12,0.0262776374664523,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,66,0,77,78,0,0,11,0.0180787413466625,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,63,0,65,51,0,0,5,0.0632503527370646,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,78,0,74,62,0,0,10,0.0554670994777223,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,55,0,59,65,0,0,11,0.125999518620394,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,62,0,55,78,0,0,7,0.105083793582029,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,71,0,79,55,0,0,9,0.0941379153197333,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,53,0,67,67,0,0,5,0.134151114598033,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,65,0,54,77,0,0,6,0.045070519916132,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,56,0,54,74,0,0,10,0.0160764413217048,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,70,0,56,55,0,0,7,0.0465502850191841,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,75,0,78,57,0,0,12,0.121725395108544,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,73,0,80,77,0,0,5,0.0895716908445174,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,52,0,61,57,0,0,12,0.137478186741421,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,69,0,65,75,0,0,6,0.123156878203896,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,75,0,70,66,0,0,10,0.139587797614007,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,55,0,75,75,0,0,7,0.0917840839003938,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,77,0,50,59,0,0,9,0.0202445229674735,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,72,0,50,59,0,0,7,0.101496674154114,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,67,0,53,73,0,0,12,0.0296235584034399,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,62,0,71,71,0,0,7,0.116134624428393,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,57,0,71,73,0,0,9,0.0793875079313739,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,80,0,67,76,0,0,13,0.0775985394691766,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,77,0,61,76,0,0,7,0.148247035846054,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,74,0,56,59,0,0,6,0.0370627924652611,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,67,0,76,50,0,0,11,0.0313115524400853,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,57,0,77,54,0,0,8,0.0870409131071026,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,67,0,70,76,0,0,12,0.0222176154027888,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,66,0,61,72,0,0,13,0.133842423067614,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,64,0,79,70,0,0,10,0.152929567723681,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,76,0,56,73,0,0,10,0.13791256179206,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,73,0,75,76,0,0,9,0.115940958844923,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,66,0,64,72,0,0,10,0.146249891422322,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,71,0,63,79,0,0,12,0.0558995734186521,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,73,0,73,51,0,0,7,0.13935255745099,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,74,0,66,63,0,0,9,0.00902012253257045,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,75,0,75,65,0,0,5,0.0752845461626079,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,69,0,79,58,0,0,6,0.0157705896011907,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,76,0,68,62,0,0,6,0.0215815734098129,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,70,0,76,70,0,0,12,0.0938618860482978,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,74,0,60,67,0,0,13,0.0222207357956882,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,72,0,54,53,0,0,10,0.046996002113976,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,59,0,65,54,0,0,8,0.0468457929528989,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,57,0,64,71,0,0,12,0.0691049390510465,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,62,0,57,69,0,0,9,0.154001062690327,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,58,0,72,55,0,0,12,0.0631315797082161,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,77,0,70,57,0,0,8,0.132354996578228,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,56,0,50,80,0,0,11,0.0935028689899173,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,56,0,77,77,0,0,7,0.140737018957885,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,63,0,71,57,0,0,10,0.0543357413980445,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,50,0,66,52,0,0,6,0.137479756310999,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,75,0,52,56,0,0,7,0.0884386940326841,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,75,0,67,77,0,0,12,0.104962867511537,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,114,0,88,117,0,0,337,19,Rough_Milling
7,0,92,0,111,96,0,0,414,14,Rough_Milling
7,0,109,0,98,109,0,0,434,11,Rough_Milling
7,0,104,0,87,86,0,0,243,17,Rough_Milling
7,0,106,0,92,88,0,0,246,13,Rough_Milling
7,0,120,0,112,82,0,0,265,11,Rough_Milling
7,0,89,0,101,118,0,0,290,17,Rough_Milling
7,0,111,0,117,116,0,0,432,13,Rough_Milling
7,0,107,0,86,91,0,0,305,18,Rough_Milling
7,0,114,0,110,109,0,0,383,13,Rough_Milling
7,0,116,0,82,81,0,0,338,9,Rough_Milling
7,0,109,0,115,108,0,0,388,19,Rough_Milling
7,0,111,0,93,113,0,0,439,6,Rough_Milling
7,0,100,0,115,103,0,0,527,18,Rough_Milling
7,0,108,0,109,107,0,0,474,9,Rough_Milling
7,0,118,0,105,102,0,0,412,17,Rough_Milling
7,0,90,0,94,108,0,0,416,8,Rough_Milling
7,0,81,0,115,105,0,0,279,20,Rough_Milling
7,0,116,0,119,98,0,0,282,19,Rough_Milling
7,0,98,0,86,81,0,0,530,17,Rough_Milling
7,0,104,0,120,109,0,0,245,13,Rough_Milling
7,0,113,0,85,90,0,0,370,5,Rough_Milling
7,0,90,0,99,120,0,0,440,15,Rough_Milling
7,0,83,0,83,81,0,0,496,15,Rough_Milling
7,0,100,0,100,103,0,0,398,16,Rough_Milling
7,0,117,0,96,84,0,0,356,16,Rough_Milling
7,0,93,0,108,82,0,0,479,14,Rough_Milling
7,0,103,0,95,95,0,0,281,16,Rough_Milling
7,0,112,0,85,95,0,0,287,10,Rough_Milling
7,0,117,0,80,83,0,0,283,12,Rough_Milling
7,0,86,0,102,88,0,0,410,19,Rough_Milling
7,0,93,0,100,119,0,0,103,3.65217964977177,Rough_Milling-Semi_Finish_Milling
7,0,93,0,109,112,0,0,191,4.15165397513305,Rough_Milling-Semi_Finish_Milling
7,0,82,0,96,94,0,0,105,3.69183692441261,Rough_Milling-Semi_Finish_Milling
7,0,107,0,116,113,0,0,58,6.28170766375599,Rough_Milling-Semi_Finish_Milling
7,0,90,0,115,91,0,0,68,7.36167127994365,Rough_Milling-Semi_Finish_Milling
7,0,103,0,90,117,0,0,183,1.9003510414635,Rough_Milling-Semi_Finish_Milling
7,0,101,0,91,118,0,0,70,5.15655357879176,Rough_Milling-Semi_Finish_Milling
7,0,97,0,86,115,0,0,60,3.57717157037621,Rough_Milling-Semi_Finish_Milling
7,0,100,0,106,84,0,0,93,6.09545390318208,Rough_Milling-Semi_Finish_Milling
7,0,84,0,105,112,0,0,208,2.4654930320299,Rough_Milling-Semi_Finish_Milling
7,0,91,0,90,106,0,0,184,5.01937298998238,Rough_Milling-Semi_Finish_Milling
7,0,102,0,118,105,0,0,210,1.26783960582578,Rough_Milling-Semi_Finish_Milling
7,0,104,0,101,101,0,0,101,9.69634579971737,Rough_Milling-Semi_Finish_Milling
7,0,110,0,90,96,0,0,211,7.13322579640379,Rough_Milling-Semi_Finish_Milling
7,0,92,0,94,107,0,0,208,8.55211654319136,Rough_Milling-Semi_Finish_Milling
7,0,107,0,100,113,0,0,67,2.10711551843162,Rough_Milling-Semi_Finish_Milling
7,0,110,0,108,114,0,0,213,9.15779649233071,Rough_Milling-Semi_Finish_Milling
7,0,84,0,91,112,0,0,168,9.30038170764844,Rough_Milling-Semi_Finish_Milling
7,0,89,0,80,84,0,0,109,2.40175276756345,Rough_Milling-Semi_Finish_Milling
7,0,113,0,94,116,0,0,85,5.18387980100042,Rough_Milling-Semi_Finish_Milling
7,0,92,0,114,116,0,0,197,3.56888074973028,Rough_Milling-Semi_Finish_Milling
7,0,87,0,117,113,0,0,129,5.31209839216569,Rough_Milling-Semi_Finish_Milling
7,0,80,0,114,92,0,0,71,7.51269280719776,Rough_Milling-Semi_Finish_Milling
7,0,90,0,99,86,0,0,87,5.19653830657724,Rough_Milling-Semi_Finish_Milling
7,0,80,0,101,98,0,0,66,7.93882816235967,Rough_Milling-Semi_Finish_Milling
7,0,102,0,116,105,0,0,176,5.71324386262968,Rough_Milling-Semi_Finish_Milling
7,0,86,0,109,108,0,0,142,4.08768593654222,Rough_Milling-Semi_Finish_Milling
7,0,83,0,118,109,0,0,146,7.61702664887204,Rough_Milling-Semi_Finish_Milling
7,0,110,0,95,115,0,0,45,0.683057409145112,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,106,0,120,90,0,0,41,0.626286222968662,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,96,0,118,114,0,0,52,0.648554311400263,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,103,0,104,118,0,0,41,0.395952944072624,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,117,0,112,115,0,0,43,1.13131023175737,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,87,0,92,115,0,0,37,0.695693313219641,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,96,0,93,93,0,0,48,1.06474855413228,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,100,0,83,111,0,0,50,1.24609366013244,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,95,0,101,115,0,0,26,0.734022036337546,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,112,0,83,80,0,0,33,0.537750504012716,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,104,0,85,88,0,0,23,0.930115606727487,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,97,0,89,107,0,0,49,0.932549773096673,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,103,0,85,92,0,0,25,0.347716954506875,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,94,0,111,100,0,0,22,0.540705195238985,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,116,0,80,102,0,0,28,0.842718532567334,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,107,0,105,105,0,0,46,0.677513697072335,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,105,0,109,82,0,0,30,1.13039289944993,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,96,0,88,85,0,0,34,0.675227477831432,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,85,0,107,106,0,0,41,0.555343980979321,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,81,0,116,84,0,0,43,0.639436311778218,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,107,0,92,103,0,0,23,0.493317145150618,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,107,0,84,103,0,0,54,0.935863020203066,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,88,0,81,89,0,0,39,0.947490693553057,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,107,0,93,116,0,0,50,1.05134342100399,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,114,0,85,84,0,0,51,1.18685365835099,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,84,0,85,109,0,0,22,0.661225661757245,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,84,0,114,94,0,0,46,0.872628025197083,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,82,0,114,107,0,0,24,1.07488207099784,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,93,0,116,95,0,0,47,0.607838747214702,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,112,0,119,94,0,0,48,1.01854715154186,Rough_Milling-Semi_Finish_Milling-Finish_Milling
7,0,100,0,111,118,0,0,35,1.54056660333632,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,86,0,109,120,0,0,37,0.950703514731753,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,98,0,87,112,0,0,44,2.25251235923199,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,120,0,97,120,0,0,82,1.06757504470912,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,82,0,97,120,0,0,78,1.86653989982692,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,94,0,118,90,0,0,60,1.18331046348921,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,80,0,98,82,0,0,48,1.82583993995127,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,111,0,98,116,0,0,41,2.4062854507876,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,83,0,101,111,0,0,63,0.981712692036229,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,81,0,88,85,0,0,56,1.23732829571987,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,86,0,106,101,0,0,71,2.14271154155909,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,112,0,108,117,0,0,54,2.33424227961531,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,115,0,83,111,0,0,53,0.999889768283136,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,108,0,98,110,0,0,47,1.06370627078988,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,101,0,119,92,0,0,40,1.1093368467606,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,81,0,101,98,0,0,55,2.4647447628526,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,118,0,81,113,0,0,53,2.46502030263729,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,81,0,94,85,0,0,59,2.42395192683696,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,89,0,89,90,0,0,45,0.899425901983958,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,90,0,120,97,0,0,73,1.01961128897728,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,87,0,88,84,0,0,38,1.21909322611413,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,109,0,114,95,0,0,58,2.29823327925432,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,95,0,86,92,0,0,48,1.0987865478131,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,111,0,101,110,0,0,53,0.7037676745137,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,109,0,97,96,0,0,72,2.13073578689305,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,102,0,119,107,0,0,86,2.04133692639412,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,106,0,114,89,0,0,73,2.12662300037038,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,112,0,86,94,0,0,40,2.12823281442546,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,97,0,84,106,0,0,71,1.09980830971122,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,85,0,116,81,0,0,49,2.19658343853708,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,97,0,111,116,0,0,40,0.827749756766057,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,100,0,104,104,0,0,76,1.54165378083848,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,119,0,111,98,0,0,87,0.958120923519529,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,90,0,81,111,0,0,41,1.78311801693944,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,117,0,100,110,0,0,66,1.78365882118889,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,100,0,120,94,0,0,79,2.43499815832651,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,103,0,87,114,0,0,60,1.45793665336493,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,97,0,106,82,0,0,38,1.60959169394518,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,97,0,106,100,0,0,62,0.67107884213803,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,85,0,98,107,0,0,52,1.31683546727705,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,113,0,110,111,0,0,82,2.37544455049956,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,111,0,101,82,0,0,75,1.24917503777744,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,107,0,91,96,0,0,61,1.16273142105961,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,111,0,114,96,0,0,47,2.1146956464961,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,103,0,91,93,0,0,67,1.88585050135338,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,88,0,112,94,0,0,58,1.86429580544249,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,115,0,87,103,0,0,45,1.44323990402611,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,81,0,86,112,0,0,56,1.37420098050837,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,89,0,99,82,0,0,52,1.44141030948699,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,88,0,100,100,0,0,60,1.1401728927674,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,82,0,80,91,0,0,85,0.826142151112253,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,116,0,86,84,0,0,56,0.690855389223555,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,109,0,107,98,0,0,81,1.30396952738751,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,115,0,119,87,0,0,87,1.54706481620265,Rough_Milling-Semi_Finish_Milling-Rough_Grinding
7,0,120,0,114,86,0,0,18,0.318138376447138,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,93,0,85,87,0,0,18,0.30836273440162,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,86,0,108,86,0,0,20,0.135124746424648,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,115,0,81,100,0,0,21,0.487275556768315,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,82,0,113,101,0,0,14,0.565821142685409,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,87,0,83,116,0,0,19,0.25510592409537,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,83,0,101,93,0,0,21,0.0766028064812711,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,91,0,84,107,0,0,11,0.603560864931444,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,95,0,119,114,0,0,11,0.0537448288229072,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,103,0,114,80,0,0,17,0.11339989679869,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,118,0,94,83,0,0,14,0.0486078362423736,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,83,0,94,104,0,0,17,0.218770719963943,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,117,0,104,99,0,0,7,0.165074072471259,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,115,0,90,109,0,0,17,0.628881502450282,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,101,0,92,98,0,0,9,0.197052166471449,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,86,0,107,87,0,0,12,0.479911177420379,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,93,0,116,85,0,0,20,0.254488637704864,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,105,0,114,98,0,0,17,0.504347425521325,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,94,0,120,98,0,0,20,0.509955237686711,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,117,0,94,106,0,0,18,0.52294197381276,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,105,0,88,116,0,0,20,0.602564180426507,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,113,0,88,87,0,0,18,0.577166528370382,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,90,0,88,95,0,0,7,0.366090338383552,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,99,0,88,119,0,0,12,0.108421088477571,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,89,0,120,80,0,0,11,0.422498565375991,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,118,0,93,107,0,0,16,0.397821912837817,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,87,0,90,105,0,0,16,0.227239561096672,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,83,0,93,107,0,0,16,0.566871169783713,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,117,0,109,91,0,0,14,0.157612175737296,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,109,0,87,116,0,0,14,0.62633629941864,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,110,0,114,95,0,0,18,0.433423413839363,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,119,0,87,83,0,0,18,0.331611125821748,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,111,0,101,114,0,0,6,0.0562670248013271,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,81,0,119,96,0,0,8,0.107780375841603,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,83,0,112,80,0,0,10,0.0851356513831752,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,115,0,106,92,0,0,9,0.0568233533465033,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,99,0,80,96,0,0,6,0.498612198705905,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,85,0,110,94,0,0,12,0.252389400771747,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,101,0,109,96,0,0,10,0.380897434891964,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,112,0,92,114,0,0,8,0.478933179742265,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,115,0,111,87,0,0,9,0.578430386506483,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,113,0,112,96,0,0,13,0.262402694726733,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,95,0,87,87,0,0,20,0.43433138715986,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,108,0,96,104,0,0,16,0.373378125594305,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,119,0,103,108,0,0,17,0.19088468539604,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,109,0,88,108,0,0,19,0.284226341893619,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,86,0,97,93,0,0,10,0.588466869260372,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,108,0,96,93,0,0,17,0.623068233356314,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,116,0,106,109,0,0,12,0.427767390211991,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,116,0,115,97,0,0,6,0.370181282030821,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,120,0,82,118,0,0,16,0.120342210255626,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,111,0,86,86,0,0,18,0.208584704612658,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,94,0,80,85,0,0,15,0.0461458782628406,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,106,0,87,107,0,0,11,0.0147019927160626,Rough_Milling-Semi_Finish_Milling-Grinding_Lapping
7,0,108,0,95,119,0,0,15,0.0690474060380725,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,103,0,112,115,0,0,7,0.133211955936279,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,87,0,105,93,0,0,6,0.0630106644720996,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,82,0,89,100,0,0,14,0.0620247087670884,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,92,0,116,120,0,0,14,0.0252128291851753,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,98,0,97,95,0,0,14,0.154608683716123,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,115,0,94,120,0,0,6,0.0734402952766364,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,93,0,113,86,0,0,14,0.0818564674658655,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,104,0,90,92,0,0,6,0.0912254866374279,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,107,0,80,103,0,0,7,0.061403721675207,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,100,0,83,94,0,0,12,0.0320353697339043,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,87,0,99,100,0,0,9,0.0119206643939017,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,107,0,101,86,0,0,8,0.072337970625956,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
7,0,109,0,98,82,0,0,11,0.0279890426412167,Rough_Milling-Semifinish_Milling-Grinding-SuperFinishing
